seq_id,CTDC_Hydrophobicity_G1,CTDC_Hydrophobicity_G2,CTDC_Hydrophobicity_G3,CTDC_VanDerWaals_G1,CTDC_VanDerWaals_G2,CTDC_VanDerWaals_G3,CTDC_Polarity_G1,CTDC_Polarity_G2,CTDC_Polarity_G3,CTDC_Polarizability_G1,CTDC_Polarizability_G2,CTDC_Polarizability_G3,CTDC_Charge_G1,CTDC_Charge_G2,CTDC_Charge_G3,CTDC_SecondaryStructure_G1,CTDC_SecondaryStructure_G2,CTDC_SecondaryStructure_G3,CTDC_SolventAccessibility_G1,CTDC_SolventAccessibility_G2,CTDC_SolventAccessibility_G3,label
pos_555,0.6,0.15,0.25,0.25,0.45,0.3,0.3,0.05,0.65,0.15,0.55,0.3,0.2,0.5,0.3,0.65,0.15,0.2,0.3,0.6,0.1,1
pos_556,0.580645,0.16129,0.258065,0.193548,0.483871,0.322581,0.290323,0.129032,0.580645,0.193548,0.483871,0.322581,0.258065,0.483871,0.258065,0.677419,0.16129,0.16129,0.322581,0.580645,0.096774,1
pos_557,0.285714,0.380952,0.333333,0.333333,0.380952,0.285714,0.333333,0.333333,0.333333,0.333333,0.380952,0.285714,0.095238,0.857143,0.047619,0.47619,0.238095,0.285714,0.571429,0.285714,0.142857,1
pos_558,0.222222,0.555556,0.222222,0.5,0.222222,0.277778,0.277778,0.444444,0.277778,0.444444,0.277778,0.277778,0.111111,0.833333,0.055556,0.333333,0.277778,0.388889,0.444444,0.222222,0.333333,1
pos_559,0.352941,0.441176,0.205882,0.470588,0.176471,0.352941,0.205882,0.441176,0.352941,0.323529,0.323529,0.352941,0.323529,0.647059,0.029412,0.470588,0.235294,0.294118,0.323529,0.352941,0.323529,1
pos_560,0.333333,0.222222,0.444444,0.555556,0.333333,0.111111,0.444444,0.222222,0.333333,0.444444,0.444444,0.111111,0.0,0.777778,0.222222,0.055556,0.611111,0.333333,0.444444,0.333333,0.222222,1
pos_561,0.391304,0.434783,0.173913,0.521739,0.304348,0.173913,0.173913,0.391304,0.434783,0.478261,0.347826,0.173913,0.043478,0.695652,0.26087,0.434783,0.130435,0.434783,0.173913,0.391304,0.434783,1
pos_562,0.45,0.3,0.25,0.4,0.35,0.25,0.3,0.25,0.45,0.3,0.45,0.25,0.2,0.7,0.1,0.25,0.4,0.35,0.35,0.45,0.2,1
pos_563,0.263158,0.368421,0.368421,0.421053,0.263158,0.315789,0.368421,0.315789,0.315789,0.210526,0.473684,0.315789,0.157895,0.789474,0.052632,0.473684,0.263158,0.263158,0.368421,0.263158,0.368421,1
pos_564,0.157895,0.526316,0.315789,0.473684,0.315789,0.210526,0.368421,0.421053,0.210526,0.368421,0.421053,0.210526,0.0,0.894737,0.105263,0.263158,0.263158,0.473684,0.368421,0.157895,0.473684,1
pos_565,0.3,0.4,0.3,0.55,0.2,0.25,0.35,0.35,0.3,0.35,0.4,0.25,0.15,0.7,0.15,0.25,0.4,0.35,0.4,0.3,0.3,1
pos_566,0.25,0.333333,0.416667,0.416667,0.25,0.333333,0.416667,0.333333,0.25,0.416667,0.25,0.333333,0.166667,0.75,0.083333,0.583333,0.25,0.166667,0.75,0.25,0.0,1
pos_567,0.375,0.1875,0.4375,0.3125,0.5625,0.125,0.4375,0.1875,0.375,0.25,0.625,0.125,0.125,0.75,0.125,0.375,0.25,0.375,0.5,0.375,0.125,1
pos_568,0.266667,0.4,0.333333,0.4,0.4,0.2,0.4,0.333333,0.266667,0.4,0.4,0.2,0.066667,0.8,0.133333,0.266667,0.333333,0.4,0.6,0.266667,0.133333,1
pos_569,0.388889,0.333333,0.277778,0.388889,0.277778,0.333333,0.277778,0.277778,0.444444,0.333333,0.333333,0.333333,0.277778,0.611111,0.111111,0.444444,0.277778,0.277778,0.388889,0.388889,0.222222,1
pos_570,0.181818,0.454545,0.363636,0.409091,0.454545,0.136364,0.363636,0.409091,0.227273,0.363636,0.5,0.136364,0.045455,0.863636,0.090909,0.409091,0.363636,0.227273,0.545455,0.181818,0.272727,1
pos_571,0.178571,0.357143,0.464286,0.428571,0.464286,0.107143,0.464286,0.321429,0.214286,0.392857,0.5,0.107143,0.0,0.892857,0.107143,0.285714,0.392857,0.321429,0.607143,0.178571,0.214286,1
pos_572,0.416667,0.25,0.333333,0.333333,0.166667,0.5,0.416667,0.166667,0.416667,0.25,0.25,0.5,0.25,0.583333,0.166667,0.25,0.416667,0.333333,0.416667,0.416667,0.166667,1
pos_573,0.1875,0.1875,0.625,0.3125,0.4375,0.25,0.625,0.1875,0.1875,0.1875,0.5625,0.25,0.125,0.8125,0.0625,0.4375,0.375,0.1875,0.75,0.1875,0.0625,1
pos_574,0.15,0.7,0.15,0.75,0.25,0.0,0.15,0.7,0.15,0.65,0.35,0.0,0.0,0.9,0.1,0.4,0.15,0.45,0.5,0.15,0.35,1
pos_575,0.5,0.166667,0.333333,0.166667,0.416667,0.416667,0.333333,0.166667,0.5,0.166667,0.416667,0.416667,0.333333,0.583333,0.083333,0.666667,0.25,0.083333,0.5,0.5,0.0,1
pos_576,0.35,0.35,0.3,0.3,0.25,0.45,0.35,0.25,0.4,0.2,0.35,0.45,0.3,0.65,0.05,0.45,0.35,0.2,0.35,0.35,0.3,1
pos_577,0.466667,0.333333,0.2,0.466667,0.2,0.333333,0.2,0.333333,0.466667,0.4,0.266667,0.333333,0.266667,0.666667,0.066667,0.533333,0.2,0.266667,0.466667,0.466667,0.066667,1
pos_578,0.6,0.2,0.2,0.333333,0.466667,0.2,0.2,0.2,0.6,0.266667,0.533333,0.2,0.2,0.533333,0.266667,0.333333,0.333333,0.333333,0.2,0.6,0.2,1
pos_579,0.266667,0.4,0.333333,0.4,0.533333,0.066667,0.333333,0.4,0.266667,0.4,0.533333,0.066667,0.066667,0.933333,0.0,0.733333,0.133333,0.133333,0.533333,0.266667,0.2,1
pos_580,0.4,0.133333,0.466667,0.2,0.466667,0.333333,0.466667,0.133333,0.4,0.2,0.466667,0.333333,0.133333,0.733333,0.133333,0.466667,0.4,0.133333,0.466667,0.4,0.133333,1
pos_581,0.333333,0.291667,0.375,0.291667,0.5,0.208333,0.375,0.291667,0.333333,0.291667,0.5,0.208333,0.125,0.875,0.0,0.375,0.25,0.375,0.375,0.333333,0.291667,1
pos_582,0.466667,0.333333,0.2,0.266667,0.4,0.333333,0.266667,0.266667,0.466667,0.266667,0.4,0.333333,0.266667,0.666667,0.066667,0.666667,0.266667,0.066667,0.333333,0.466667,0.2,1
pos_583,0.35,0.25,0.4,0.4,0.4,0.2,0.4,0.25,0.35,0.35,0.45,0.2,0.1,0.8,0.1,0.2,0.35,0.45,0.5,0.35,0.15,1
pos_584,0.45,0.3,0.25,0.35,0.35,0.3,0.3,0.25,0.45,0.35,0.35,0.3,0.1,0.6,0.3,0.6,0.25,0.15,0.35,0.45,0.2,1
pos_585,0.2,0.466667,0.333333,0.533333,0.266667,0.2,0.4,0.4,0.2,0.333333,0.466667,0.2,0.066667,0.8,0.133333,0.4,0.333333,0.266667,0.533333,0.2,0.266667,1
pos_586,0.25,0.333333,0.416667,0.291667,0.5,0.208333,0.416667,0.291667,0.291667,0.291667,0.5,0.208333,0.125,0.875,0.0,0.583333,0.333333,0.083333,0.5,0.25,0.25,1
pos_587,0.111111,0.666667,0.222222,0.555556,0.166667,0.277778,0.388889,0.5,0.111111,0.444444,0.277778,0.277778,0.0,0.944444,0.055556,0.222222,0.444444,0.333333,0.388889,0.111111,0.5,1
pos_588,0.4,0.133333,0.466667,0.2,0.533333,0.266667,0.466667,0.133333,0.4,0.2,0.533333,0.266667,0.133333,0.8,0.066667,0.6,0.133333,0.266667,0.466667,0.4,0.133333,1
pos_589,0.333333,0.466667,0.2,0.4,0.133333,0.466667,0.333333,0.333333,0.333333,0.4,0.133333,0.466667,0.266667,0.666667,0.066667,0.333333,0.4,0.266667,0.333333,0.333333,0.333333,1
pos_590,0.35,0.3,0.35,0.35,0.4,0.25,0.4,0.25,0.35,0.25,0.5,0.25,0.15,0.75,0.1,0.25,0.45,0.3,0.45,0.35,0.2,1
pos_591,0.5,0.25,0.25,0.25,0.4,0.35,0.25,0.2,0.55,0.2,0.45,0.35,0.3,0.55,0.15,0.75,0.05,0.2,0.3,0.5,0.2,1
pos_592,0.448276,0.275862,0.275862,0.310345,0.413793,0.275862,0.275862,0.275862,0.448276,0.275862,0.448276,0.275862,0.172414,0.689655,0.137931,0.586207,0.275862,0.137931,0.37931,0.448276,0.172414,1
pos_593,0.166667,0.416667,0.416667,0.25,0.5,0.25,0.583333,0.25,0.166667,0.166667,0.583333,0.25,0.083333,0.916667,0.0,0.083333,0.75,0.166667,0.416667,0.166667,0.416667,1
pos_594,0.25,0.3,0.45,0.35,0.35,0.3,0.45,0.25,0.3,0.3,0.4,0.3,0.05,0.85,0.1,0.35,0.4,0.25,0.5,0.25,0.25,1
pos_595,0.35,0.25,0.4,0.2,0.25,0.55,0.45,0.2,0.35,0.15,0.3,0.55,0.2,0.7,0.1,0.6,0.25,0.15,0.35,0.35,0.3,1
pos_596,0.6,0.2,0.2,0.266667,0.533333,0.2,0.2,0.2,0.6,0.266667,0.533333,0.2,0.133333,0.533333,0.333333,0.8,0.066667,0.133333,0.4,0.6,0.0,1
pos_597,0.375,0.375,0.25,0.5,0.375,0.125,0.25,0.375,0.375,0.5,0.375,0.125,0.0625,0.6875,0.25,0.4375,0.1875,0.375,0.5,0.375,0.125,1
pos_598,0.2,0.45,0.35,0.5,0.3,0.2,0.35,0.4,0.25,0.4,0.4,0.2,0.05,0.85,0.1,0.3,0.3,0.4,0.6,0.2,0.2,1
pos_599,0.416667,0.166667,0.416667,0.25,0.5,0.25,0.416667,0.166667,0.416667,0.25,0.5,0.25,0.166667,0.666667,0.166667,0.583333,0.333333,0.083333,0.583333,0.416667,0.0,1
pos_600,0.243243,0.378378,0.378378,0.486486,0.297297,0.216216,0.405405,0.351351,0.243243,0.405405,0.378378,0.216216,0.054054,0.756757,0.189189,0.378378,0.27027,0.351351,0.459459,0.243243,0.297297,1
pos_601,0.333333,0.266667,0.4,0.266667,0.533333,0.2,0.4,0.2,0.4,0.266667,0.533333,0.2,0.066667,0.8,0.133333,0.466667,0.266667,0.266667,0.466667,0.333333,0.2,1
pos_602,0.111111,0.666667,0.222222,0.777778,0.111111,0.111111,0.222222,0.666667,0.111111,0.5,0.388889,0.111111,0.055556,0.944444,0.0,0.222222,0.277778,0.5,0.388889,0.111111,0.5,1
pos_603,0.4,0.4,0.2,0.422222,0.4,0.177778,0.244444,0.355556,0.4,0.266667,0.555556,0.177778,0.088889,0.8,0.111111,0.466667,0.177778,0.355556,0.377778,0.4,0.222222,1
pos_604,0.2,0.45,0.35,0.55,0.3,0.15,0.35,0.45,0.2,0.35,0.5,0.15,0.05,0.8,0.15,0.5,0.2,0.3,0.55,0.2,0.25,1
pos_605,0.133333,0.266667,0.6,0.266667,0.4,0.333333,0.6,0.266667,0.133333,0.266667,0.4,0.333333,0.133333,0.866667,0.0,0.466667,0.333333,0.2,0.6,0.133333,0.266667,1
pos_606,0.266667,0.466667,0.266667,0.333333,0.266667,0.4,0.333333,0.333333,0.333333,0.266667,0.333333,0.4,0.133333,0.866667,0.0,0.4,0.266667,0.333333,0.333333,0.266667,0.4,1
pos_607,0.413793,0.241379,0.344828,0.206897,0.310345,0.482759,0.413793,0.172414,0.413793,0.206897,0.310345,0.482759,0.172414,0.655172,0.172414,0.62069,0.241379,0.137931,0.37931,0.413793,0.206897,1
pos_608,0.416667,0.166667,0.416667,0.333333,0.5,0.166667,0.416667,0.166667,0.416667,0.333333,0.5,0.166667,0.083333,0.666667,0.25,0.416667,0.25,0.333333,0.583333,0.416667,0.0,1
pos_609,0.419355,0.354839,0.225806,0.322581,0.354839,0.322581,0.322581,0.193548,0.483871,0.290323,0.387097,0.322581,0.129032,0.741935,0.129032,0.354839,0.322581,0.322581,0.354839,0.419355,0.225806,1
pos_610,0.380952,0.333333,0.285714,0.333333,0.238095,0.428571,0.380952,0.238095,0.380952,0.238095,0.333333,0.428571,0.238095,0.714286,0.047619,0.380952,0.380952,0.238095,0.333333,0.380952,0.285714,1
pos_611,0.4,0.466667,0.133333,0.666667,0.2,0.133333,0.133333,0.466667,0.4,0.6,0.266667,0.133333,0.133333,0.733333,0.133333,0.666667,0.133333,0.2,0.6,0.4,0.0,1
pos_612,0.642857,0.0,0.357143,0.071429,0.785714,0.142857,0.357143,0.0,0.642857,0.071429,0.785714,0.142857,0.142857,0.571429,0.285714,0.5,0.214286,0.285714,0.357143,0.642857,0.0,1
pos_613,0.166667,0.583333,0.25,0.666667,0.333333,0.0,0.25,0.583333,0.166667,0.5,0.5,0.0,0.0,0.916667,0.083333,0.166667,0.333333,0.5,0.333333,0.166667,0.5,1
pos_614,0.4375,0.1875,0.375,0.125,0.4375,0.4375,0.375,0.125,0.5,0.125,0.4375,0.4375,0.3125,0.625,0.0625,0.6875,0.1875,0.125,0.5,0.4375,0.0625,1
pos_615,0.4,0.2,0.4,0.466667,0.333333,0.2,0.4,0.2,0.4,0.333333,0.466667,0.2,0.133333,0.666667,0.2,0.4,0.333333,0.266667,0.533333,0.4,0.066667,1
pos_616,0.2,0.36,0.44,0.32,0.48,0.2,0.48,0.32,0.2,0.28,0.52,0.2,0.12,0.84,0.04,0.6,0.12,0.28,0.44,0.2,0.36,1
pos_617,0.266667,0.333333,0.4,0.333333,0.6,0.066667,0.4,0.333333,0.266667,0.333333,0.6,0.066667,0.066667,0.933333,0.0,0.333333,0.333333,0.333333,0.466667,0.266667,0.266667,1
pos_618,0.35,0.45,0.2,0.5,0.25,0.25,0.25,0.4,0.35,0.45,0.3,0.25,0.1,0.65,0.25,0.35,0.3,0.35,0.35,0.35,0.3,1
pos_619,0.166667,0.333333,0.5,0.166667,0.5,0.333333,0.666667,0.166667,0.166667,0.083333,0.583333,0.333333,0.083333,0.833333,0.083333,0.333333,0.583333,0.083333,0.583333,0.166667,0.25,1
pos_620,0.277778,0.222222,0.5,0.166667,0.666667,0.166667,0.555556,0.166667,0.277778,0.166667,0.666667,0.166667,0.111111,0.833333,0.055556,0.611111,0.222222,0.166667,0.611111,0.277778,0.111111,1
pos_621,0.2,0.266667,0.533333,0.266667,0.533333,0.2,0.533333,0.266667,0.2,0.2,0.6,0.2,0.0,0.866667,0.133333,0.333333,0.4,0.266667,0.666667,0.2,0.133333,1
pos_622,0.066667,0.666667,0.266667,0.6,0.333333,0.066667,0.333333,0.6,0.066667,0.533333,0.4,0.066667,0.0,1.0,0.0,0.133333,0.466667,0.4,0.333333,0.066667,0.6,1
pos_623,0.2,0.533333,0.266667,0.533333,0.266667,0.2,0.333333,0.466667,0.2,0.466667,0.333333,0.2,0.066667,0.8,0.133333,0.266667,0.466667,0.266667,0.4,0.2,0.4,1
pos_624,0.4,0.25,0.35,0.35,0.35,0.3,0.35,0.25,0.4,0.3,0.4,0.3,0.25,0.6,0.15,0.65,0.15,0.2,0.55,0.4,0.05,1
pos_625,0.266667,0.333333,0.4,0.466667,0.533333,0.0,0.4,0.333333,0.266667,0.333333,0.666667,0.0,0.0,0.866667,0.133333,0.333333,0.333333,0.333333,0.733333,0.266667,0.0,1
pos_626,0.133333,0.666667,0.2,0.466667,0.333333,0.2,0.266667,0.466667,0.266667,0.4,0.4,0.2,0.0,0.933333,0.066667,0.333333,0.4,0.266667,0.2,0.133333,0.666667,1
pos_627,0.294118,0.176471,0.529412,0.117647,0.647059,0.235294,0.529412,0.117647,0.352941,0.117647,0.647059,0.235294,0.117647,0.882353,0.0,0.352941,0.352941,0.294118,0.588235,0.294118,0.117647,1
pos_628,0.066667,0.666667,0.266667,0.6,0.2,0.2,0.333333,0.6,0.066667,0.6,0.2,0.2,0.066667,0.933333,0.0,0.533333,0.133333,0.333333,0.6,0.066667,0.333333,1
pos_629,0.6,0.2,0.2,0.25,0.4,0.35,0.25,0.1,0.65,0.15,0.5,0.35,0.2,0.55,0.25,0.65,0.15,0.2,0.15,0.6,0.25,1
pos_630,0.466667,0.4,0.133333,0.4,0.4,0.2,0.133333,0.4,0.466667,0.4,0.4,0.2,0.2,0.6,0.2,0.666667,0.2,0.133333,0.266667,0.466667,0.266667,1
pos_631,0.444444,0.111111,0.444444,0.277778,0.5,0.222222,0.444444,0.111111,0.444444,0.222222,0.555556,0.222222,0.166667,0.666667,0.166667,0.333333,0.444444,0.222222,0.5,0.444444,0.055556,1
pos_632,0.133333,0.666667,0.2,0.6,0.266667,0.133333,0.266667,0.6,0.133333,0.266667,0.6,0.133333,0.066667,0.933333,0.0,0.333333,0.2,0.466667,0.333333,0.133333,0.533333,1
pos_633,0.461538,0.153846,0.384615,0.307692,0.461538,0.230769,0.461538,0.076923,0.461538,0.230769,0.538462,0.230769,0.153846,0.692308,0.153846,0.384615,0.307692,0.307692,0.461538,0.461538,0.076923,1
pos_634,0.459459,0.243243,0.297297,0.189189,0.513514,0.297297,0.324324,0.189189,0.486486,0.189189,0.513514,0.297297,0.189189,0.621622,0.189189,0.702703,0.162162,0.135135,0.351351,0.459459,0.189189,1
pos_635,0.0,0.6,0.4,0.533333,0.4,0.066667,0.466667,0.533333,0.0,0.466667,0.466667,0.066667,0.0,1.0,0.0,0.2,0.333333,0.466667,0.4,0.0,0.6,1
pos_636,0.15,0.7,0.15,0.55,0.1,0.35,0.3,0.55,0.15,0.45,0.2,0.35,0.15,0.85,0.0,0.25,0.35,0.4,0.4,0.15,0.45,1
pos_637,0.090909,0.454545,0.454545,0.454545,0.363636,0.181818,0.454545,0.454545,0.090909,0.363636,0.454545,0.181818,0.0,0.909091,0.090909,0.181818,0.545455,0.272727,0.545455,0.090909,0.363636,1
pos_638,0.2,0.6,0.2,0.45,0.1,0.45,0.25,0.4,0.35,0.4,0.15,0.45,0.15,0.8,0.05,0.6,0.2,0.2,0.35,0.2,0.45,1
pos_639,0.157895,0.368421,0.473684,0.368421,0.473684,0.157895,0.473684,0.368421,0.157895,0.315789,0.526316,0.157895,0.052632,0.894737,0.052632,0.631579,0.105263,0.263158,0.526316,0.157895,0.315789,1
pos_640,0.3,0.4,0.3,0.4,0.45,0.15,0.35,0.35,0.3,0.35,0.5,0.15,0.1,0.8,0.1,0.3,0.45,0.25,0.45,0.3,0.25,1
pos_641,0.09375,0.46875,0.4375,0.4375,0.3125,0.25,0.46875,0.4375,0.09375,0.4375,0.3125,0.25,0.0625,0.9375,0.0,0.53125,0.34375,0.125,0.6875,0.09375,0.21875,1
pos_642,0.45,0.35,0.2,0.45,0.25,0.3,0.25,0.3,0.45,0.4,0.3,0.3,0.2,0.55,0.25,0.5,0.3,0.2,0.3,0.45,0.25,1
pos_643,0.28,0.28,0.44,0.32,0.32,0.36,0.44,0.2,0.36,0.24,0.4,0.36,0.0,0.76,0.24,0.52,0.44,0.04,0.48,0.28,0.24,1
pos_644,0.266667,0.466667,0.266667,0.466667,0.333333,0.2,0.333333,0.4,0.266667,0.333333,0.466667,0.2,0.133333,0.8,0.066667,0.333333,0.266667,0.4,0.4,0.266667,0.333333,1
pos_645,0.380952,0.428571,0.190476,0.285714,0.380952,0.333333,0.380952,0.238095,0.380952,0.285714,0.380952,0.333333,0.095238,0.714286,0.190476,0.380952,0.428571,0.190476,0.238095,0.380952,0.380952,1
pos_646,0.6,0.133333,0.266667,0.2,0.466667,0.333333,0.266667,0.133333,0.6,0.2,0.466667,0.333333,0.266667,0.466667,0.266667,0.666667,0.066667,0.266667,0.2,0.6,0.2,1
pos_647,0.15,0.45,0.4,0.4,0.25,0.35,0.4,0.4,0.2,0.4,0.25,0.35,0.1,0.9,0.0,0.45,0.25,0.3,0.7,0.15,0.15,1
pos_648,0.2,0.4,0.4,0.333333,0.4,0.266667,0.4,0.266667,0.333333,0.266667,0.466667,0.266667,0.0,0.933333,0.066667,0.466667,0.266667,0.266667,0.466667,0.2,0.333333,1
pos_649,0.5,0.2,0.3,0.4,0.35,0.25,0.3,0.15,0.55,0.15,0.6,0.25,0.15,0.65,0.2,0.5,0.25,0.25,0.35,0.5,0.15,1
pos_650,0.333333,0.333333,0.333333,0.388889,0.277778,0.333333,0.388889,0.277778,0.333333,0.333333,0.333333,0.333333,0.111111,0.666667,0.222222,0.388889,0.5,0.111111,0.444444,0.333333,0.222222,1
pos_651,0.55,0.1,0.35,0.2,0.6,0.2,0.35,0.1,0.55,0.1,0.7,0.2,0.05,0.8,0.15,0.6,0.2,0.2,0.3,0.55,0.15,1
pos_652,0.190476,0.47619,0.333333,0.47619,0.333333,0.190476,0.380952,0.428571,0.190476,0.47619,0.333333,0.190476,0.095238,0.809524,0.095238,0.571429,0.238095,0.190476,0.619048,0.190476,0.190476,1
pos_653,0.133333,0.533333,0.333333,0.533333,0.266667,0.2,0.4,0.466667,0.133333,0.466667,0.333333,0.2,0.066667,0.866667,0.066667,0.466667,0.333333,0.2,0.466667,0.133333,0.4,1
pos_654,0.176471,0.352941,0.470588,0.294118,0.411765,0.294118,0.588235,0.235294,0.176471,0.235294,0.470588,0.294118,0.058824,0.823529,0.117647,0.411765,0.470588,0.117647,0.647059,0.176471,0.176471,1
pos_655,0.4,0.266667,0.333333,0.4,0.533333,0.066667,0.333333,0.266667,0.4,0.4,0.533333,0.066667,0.066667,0.8,0.133333,0.6,0.133333,0.266667,0.6,0.4,0.0,1
pos_656,0.25,0.4375,0.3125,0.3125,0.3125,0.375,0.375,0.3125,0.3125,0.3125,0.3125,0.375,0.1875,0.8125,0.0,0.625,0.1875,0.1875,0.4375,0.25,0.3125,1
pos_657,0.266667,0.133333,0.6,0.133333,0.533333,0.333333,0.666667,0.066667,0.266667,0.066667,0.6,0.333333,0.133333,0.8,0.066667,0.666667,0.2,0.133333,0.533333,0.266667,0.2,1
pos_658,0.541667,0.291667,0.166667,0.333333,0.375,0.291667,0.208333,0.25,0.541667,0.291667,0.416667,0.291667,0.208333,0.625,0.166667,0.5,0.166667,0.333333,0.25,0.541667,0.208333,1
pos_659,0.35,0.4,0.25,0.45,0.25,0.3,0.3,0.35,0.35,0.4,0.3,0.3,0.1,0.8,0.1,0.3,0.3,0.4,0.35,0.35,0.3,1
pos_660,0.055556,0.5,0.444444,0.5,0.277778,0.222222,0.5,0.388889,0.111111,0.388889,0.388889,0.222222,0.0,1.0,0.0,0.222222,0.555556,0.222222,0.722222,0.055556,0.222222,1
pos_661,0.473684,0.315789,0.210526,0.368421,0.526316,0.105263,0.210526,0.315789,0.473684,0.368421,0.526316,0.105263,0.052632,0.894737,0.052632,0.368421,0.210526,0.421053,0.315789,0.473684,0.210526,1
pos_662,0.318182,0.409091,0.272727,0.409091,0.318182,0.272727,0.272727,0.409091,0.318182,0.318182,0.409091,0.272727,0.181818,0.772727,0.045455,0.363636,0.363636,0.272727,0.409091,0.318182,0.272727,1
pos_663,0.35,0.3,0.35,0.5,0.35,0.15,0.35,0.3,0.35,0.35,0.5,0.15,0.1,0.65,0.25,0.35,0.35,0.3,0.45,0.35,0.2,1
pos_664,0.178571,0.464286,0.357143,0.285714,0.428571,0.285714,0.464286,0.285714,0.25,0.142857,0.571429,0.285714,0.035714,0.928571,0.035714,0.392857,0.285714,0.321429,0.321429,0.178571,0.5,1
pos_665,0.55,0.15,0.3,0.3,0.45,0.25,0.3,0.15,0.55,0.25,0.5,0.25,0.15,0.6,0.25,0.55,0.15,0.3,0.35,0.55,0.1,1
pos_666,0.466667,0.066667,0.466667,0.066667,0.4,0.533333,0.466667,0.066667,0.466667,0.066667,0.4,0.533333,0.2,0.666667,0.133333,0.666667,0.2,0.133333,0.333333,0.466667,0.2,1
pos_667,0.346154,0.269231,0.384615,0.269231,0.576923,0.153846,0.384615,0.269231,0.346154,0.269231,0.576923,0.153846,0.038462,0.769231,0.192308,0.461538,0.307692,0.230769,0.423077,0.346154,0.230769,1
pos_668,0.2,0.533333,0.266667,0.533333,0.4,0.066667,0.266667,0.533333,0.2,0.4,0.533333,0.066667,0.066667,0.866667,0.066667,0.333333,0.2,0.466667,0.4,0.2,0.4,1
pos_669,0.266667,0.266667,0.466667,0.266667,0.2,0.533333,0.6,0.133333,0.266667,0.2,0.266667,0.533333,0.2,0.733333,0.066667,0.4,0.466667,0.133333,0.4,0.266667,0.333333,1
pos_670,0.5,0.166667,0.333333,0.333333,0.416667,0.25,0.333333,0.166667,0.5,0.25,0.5,0.25,0.166667,0.666667,0.166667,0.416667,0.25,0.333333,0.416667,0.5,0.083333,1
pos_671,0.25,0.416667,0.333333,0.5,0.25,0.25,0.416667,0.333333,0.25,0.5,0.25,0.25,0.083333,0.75,0.166667,0.333333,0.416667,0.25,0.666667,0.25,0.083333,1
pos_672,0.15,0.6,0.25,0.45,0.2,0.35,0.4,0.4,0.2,0.4,0.25,0.35,0.05,0.95,0.0,0.25,0.35,0.4,0.4,0.15,0.45,1
pos_673,0.45,0.2,0.35,0.35,0.5,0.15,0.35,0.2,0.45,0.3,0.55,0.15,0.1,0.7,0.2,0.5,0.25,0.25,0.4,0.45,0.15,1
pos_674,0.2,0.55,0.25,0.55,0.25,0.2,0.25,0.55,0.2,0.5,0.3,0.2,0.05,0.95,0.0,0.3,0.3,0.4,0.55,0.2,0.25,1
pos_675,0.111111,0.722222,0.166667,0.555556,0.166667,0.277778,0.388889,0.5,0.111111,0.444444,0.277778,0.277778,0.0,0.944444,0.055556,0.222222,0.444444,0.333333,0.388889,0.111111,0.5,1
pos_676,0.625,0.333333,0.041667,0.375,0.083333,0.541667,0.041667,0.333333,0.625,0.333333,0.125,0.541667,0.541667,0.416667,0.041667,0.666667,0.083333,0.25,0.208333,0.625,0.166667,1
pos_677,0.157895,0.684211,0.157895,0.578947,0.157895,0.263158,0.263158,0.526316,0.210526,0.421053,0.315789,0.263158,0.0,0.894737,0.105263,0.263158,0.421053,0.315789,0.315789,0.157895,0.526316,1
pos_678,0.32,0.48,0.2,0.52,0.16,0.32,0.2,0.48,0.32,0.48,0.2,0.32,0.24,0.72,0.04,0.48,0.12,0.4,0.4,0.32,0.28,1
pos_679,0.3,0.2,0.5,0.266667,0.433333,0.3,0.533333,0.133333,0.333333,0.2,0.5,0.3,0.066667,0.7,0.233333,0.4,0.4,0.2,0.433333,0.3,0.266667,1
pos_680,0.45,0.3,0.25,0.1,0.25,0.65,0.25,0.1,0.65,0.1,0.25,0.65,0.25,0.6,0.15,0.75,0.15,0.1,0.25,0.45,0.3,1
pos_681,0.52381,0.142857,0.333333,0.190476,0.52381,0.285714,0.380952,0.095238,0.52381,0.142857,0.571429,0.285714,0.190476,0.571429,0.238095,0.52381,0.333333,0.142857,0.333333,0.52381,0.142857,1
pos_682,0.166667,0.555556,0.277778,0.722222,0.222222,0.055556,0.277778,0.5,0.222222,0.611111,0.333333,0.055556,0.0,0.833333,0.166667,0.166667,0.444444,0.388889,0.444444,0.166667,0.388889,1
pos_683,0.466667,0.333333,0.2,0.2,0.333333,0.466667,0.4,0.133333,0.466667,0.2,0.333333,0.466667,0.2,0.733333,0.066667,0.533333,0.333333,0.133333,0.133333,0.466667,0.4,1
pos_684,0.357143,0.428571,0.214286,0.428571,0.571429,0.0,0.214286,0.428571,0.357143,0.357143,0.642857,0.0,0.0,0.857143,0.142857,0.285714,0.214286,0.5,0.428571,0.357143,0.214286,1
pos_685,0.368421,0.526316,0.105263,0.578947,0.315789,0.105263,0.105263,0.526316,0.368421,0.421053,0.473684,0.105263,0.105263,0.684211,0.210526,0.421053,0.052632,0.526316,0.263158,0.368421,0.368421,1
pos_686,0.24,0.44,0.32,0.44,0.28,0.28,0.32,0.4,0.28,0.32,0.4,0.28,0.16,0.8,0.04,0.52,0.36,0.12,0.44,0.24,0.32,1
