seq_id,CTDT_Hydrophobicity_G1G2,CTDT_Hydrophobicity_G1G3,CTDT_Hydrophobicity_G2G3,CTDT_VanDerWaals_G1G2,CTDT_VanDerWaals_G1G3,CTDT_VanDerWaals_G2G3,CTDT_Polarity_G1G2,CTDT_Polarity_G1G3,CTDT_Polarity_G2G3,CTDT_Polarizability_G1G2,CTDT_Polarizability_G1G3,CTDT_Polarizability_G2G3,CTDT_Charge_G1G2,CTDT_Charge_G1G3,CTDT_Charge_G2G3,CTDT_SecondaryStructure_G1G2,CTDT_SecondaryStructure_G1G3,CTDT_SecondaryStructure_G2G3,CTDT_SolventAccessibility_G1G2,CTDT_SolventAccessibility_G1G3,CTDT_SolventAccessibility_G2G3,label
pos_388,0.157895,0.368421,0.157895,0.157895,0.315789,0.263158,0.157895,0.368421,0.157895,0.157895,0.315789,0.263158,0.315789,0.157895,0.210526,0.263158,0.315789,0.157895,0.473684,0.052632,0.052632,1
pos_389,0.153846,0.384615,0.0,0.153846,0.076923,0.076923,0.0,0.384615,0.153846,0.153846,0.076923,0.076923,0.076923,0.076923,0.461538,0.692308,0.153846,0.076923,0.384615,0.0,0.153846,1
pos_390,0.25,0.0,0.1875,0.25,0.0,0.0,0.1875,0.0,0.25,0.5625,0.0,0.0,0.0,0.0,0.25,0.125,0.125,0.375,0.125,0.3125,0.125,1
pos_391,0.214286,0.285714,0.285714,0.5,0.071429,0.214286,0.285714,0.285714,0.214286,0.5,0.0,0.285714,0.142857,0.0,0.357143,0.142857,0.428571,0.142857,0.357143,0.214286,0.142857,1
pos_392,0.2,0.2,0.333333,0.266667,0.266667,0.333333,0.2,0.2,0.2,0.4,0.266667,0.333333,0.266667,0.066667,0.133333,0.266667,0.266667,0.133333,0.333333,0.333333,0.066667,1
pos_393,0.176471,0.117647,0.235294,0.352941,0.176471,0.058824,0.235294,0.117647,0.176471,0.352941,0.176471,0.058824,0.117647,0.117647,0.176471,0.176471,0.470588,0.176471,0.294118,0.235294,0.0,1
pos_394,0.214286,0.142857,0.071429,0.142857,0.142857,0.285714,0.071429,0.142857,0.071429,0.142857,0.142857,0.285714,0.142857,0.142857,0.214286,0.142857,0.357143,0.071429,0.214286,0.0,0.142857,1
pos_395,0.214286,0.285714,0.357143,0.571429,0.071429,0.0,0.357143,0.285714,0.214286,0.571429,0.071429,0.0,0.0,0.0,0.071429,0.214286,0.071429,0.428571,0.428571,0.071429,0.071429,1
pos_396,0.368421,0.210526,0.157895,0.315789,0.105263,0.210526,0.157895,0.210526,0.368421,0.315789,0.105263,0.210526,0.105263,0.052632,0.368421,0.210526,0.105263,0.105263,0.368421,0.157895,0.210526,1
pos_397,0.142857,0.357143,0.285714,0.285714,0.0,0.357143,0.214286,0.428571,0.071429,0.142857,0.0,0.357143,0.214286,0.0,0.142857,0.214286,0.214286,0.357143,0.428571,0.214286,0.071429,1
pos_398,0.214286,0.071429,0.357143,0.428571,0.071429,0.142857,0.285714,0.071429,0.214286,0.428571,0.071429,0.142857,0.0,0.0,0.142857,0.142857,0.428571,0.214286,0.142857,0.428571,0.142857,1
pos_399,0.0,0.428571,0.285714,0.285714,0.142857,0.357143,0.285714,0.428571,0.0,0.285714,0.142857,0.357143,0.357143,0.071429,0.071429,0.142857,0.285714,0.142857,0.357143,0.071429,0.071429,1
pos_400,0.176471,0.176471,0.411765,0.294118,0.058824,0.235294,0.294118,0.294118,0.058824,0.294118,0.058824,0.235294,0.117647,0.058824,0.058824,0.176471,0.294118,0.058824,0.235294,0.352941,0.117647,1
pos_401,0.214286,0.285714,0.142857,0.142857,0.0,0.357143,0.071429,0.357143,0.071429,0.142857,0.0,0.357143,0.285714,0.0,0.142857,0.357143,0.142857,0.071429,0.285714,0.142857,0.214286,1
pos_402,0.214286,0.357143,0.214286,0.071429,0.071429,0.142857,0.142857,0.428571,0.142857,0.214286,0.071429,0.142857,0.357143,0.0,0.142857,0.357143,0.142857,0.214286,0.357143,0.214286,0.214286,1
pos_403,0.133333,0.133333,0.333333,0.2,0.266667,0.266667,0.266667,0.2,0.066667,0.2,0.266667,0.266667,0.266667,0.133333,0.133333,0.266667,0.466667,0.133333,0.2,0.2,0.066667,1
pos_404,0.285714,0.285714,0.142857,0.142857,0.428571,0.142857,0.142857,0.285714,0.142857,0.142857,0.428571,0.142857,0.285714,0.0,0.285714,0.285714,0.214286,0.071429,0.428571,0.142857,0.142857,1
pos_405,0.363636,0.181818,0.272727,0.363636,0.090909,0.272727,0.272727,0.181818,0.363636,0.363636,0.090909,0.272727,0.272727,0.090909,0.272727,0.272727,0.181818,0.181818,0.363636,0.090909,0.181818,1
pos_406,0.210526,0.052632,0.263158,0.263158,0.210526,0.052632,0.263158,0.052632,0.210526,0.263158,0.210526,0.052632,0.263158,0.0,0.0,0.210526,0.263158,0.157895,0.157895,0.263158,0.105263,1
pos_407,0.285714,0.285714,0.214286,0.142857,0.357143,0.071429,0.214286,0.285714,0.285714,0.142857,0.285714,0.142857,0.428571,0.0,0.0,0.071429,0.285714,0.071429,0.5,0.142857,0.071429,1
pos_408,0.142857,0.285714,0.214286,0.142857,0.285714,0.214286,0.214286,0.285714,0.214286,0.071429,0.214286,0.285714,0.285714,0.0,0.0,0.285714,0.071429,0.214286,0.357143,0.142857,0.071429,1
pos_409,0.421053,0.105263,0.105263,0.210526,0.105263,0.0,0.105263,0.105263,0.421053,0.368421,0.052632,0.052632,0.105263,0.0,0.368421,0.105263,0.263158,0.105263,0.368421,0.157895,0.157895,1
pos_410,0.285714,0.333333,0.142857,0.428571,0.095238,0.095238,0.142857,0.333333,0.285714,0.428571,0.095238,0.095238,0.047619,0.047619,0.333333,0.190476,0.238095,0.047619,0.52381,0.047619,0.095238,1
pos_411,0.272727,0.0,0.454545,0.363636,0.090909,0.363636,0.363636,0.090909,0.181818,0.090909,0.0,0.454545,0.181818,0.0,0.090909,0.272727,0.181818,0.272727,0.181818,0.545455,0.090909,1
pos_412,0.25,0.107143,0.25,0.285714,0.142857,0.107143,0.214286,0.142857,0.214286,0.285714,0.142857,0.107143,0.142857,0.035714,0.107143,0.178571,0.214286,0.178571,0.107143,0.25,0.25,1
pos_413,0.357143,0.142857,0.071429,0.214286,0.214286,0.142857,0.071429,0.142857,0.357143,0.214286,0.214286,0.142857,0.142857,0.142857,0.428571,0.071429,0.428571,0.071429,0.357143,0.071429,0.142857,1
pos_414,0.3125,0.1875,0.1875,0.375,0.125,0.25,0.1875,0.1875,0.3125,0.3125,0.0625,0.3125,0.125,0.0,0.25,0.5,0.1875,0.0625,0.25,0.4375,0.25,1
pos_415,0.35,0.1,0.2,0.25,0.1,0.25,0.1,0.25,0.2,0.25,0.1,0.25,0.1,0.0,0.15,0.15,0.15,0.2,0.3,0.3,0.15,1
pos_416,0.190476,0.380952,0.095238,0.095238,0.095238,0.238095,0.047619,0.428571,0.142857,0.095238,0.095238,0.238095,0.285714,0.047619,0.285714,0.142857,0.238095,0.047619,0.380952,0.095238,0.190476,1
pos_417,0.181818,0.181818,0.272727,0.181818,0.272727,0.0,0.272727,0.181818,0.181818,0.181818,0.272727,0.0,0.272727,0.090909,0.090909,0.272727,0.363636,0.181818,0.272727,0.454545,0.090909,1
pos_418,0.333333,0.066667,0.2,0.4,0.0,0.266667,0.2,0.2,0.2,0.4,0.0,0.266667,0.0,0.0,0.266667,0.266667,0.066667,0.4,0.066667,0.2,0.333333,1
pos_419,0.0,0.454545,0.0,0.090909,0.090909,0.181818,0.0,0.454545,0.0,0.090909,0.090909,0.181818,0.090909,0.0,0.363636,0.090909,0.454545,0.090909,0.363636,0.090909,0.090909,1
pos_420,0.210526,0.315789,0.210526,0.210526,0.210526,0.210526,0.263158,0.368421,0.157895,0.263158,0.157895,0.263158,0.105263,0.0,0.210526,0.263158,0.157895,0.263158,0.263158,0.368421,0.263158,1
pos_421,0.444444,0.0,0.111111,0.0,0.555556,0.055556,0.222222,0.111111,0.333333,0.055556,0.5,0.111111,0.388889,0.0,0.111111,0.055556,0.277778,0.277778,0.111111,0.333333,0.333333,1
pos_422,0.272727,0.090909,0.363636,0.363636,0.090909,0.272727,0.181818,0.272727,0.090909,0.363636,0.090909,0.272727,0.090909,0.090909,0.272727,0.272727,0.090909,0.272727,0.090909,0.363636,0.272727,1
pos_423,0.481481,0.148148,0.185185,0.518519,0.074074,0.185185,0.222222,0.185185,0.444444,0.518519,0.074074,0.185185,0.074074,0.037037,0.185185,0.37037,0.148148,0.074074,0.481481,0.148148,0.148148,1
pos_424,0.105263,0.421053,0.210526,0.157895,0.052632,0.473684,0.105263,0.526316,0.105263,0.0,0.0,0.526316,0.421053,0.0,0.0,0.263158,0.210526,0.0,0.368421,0.157895,0.157895,1
pos_425,0.210526,0.315789,0.0,0.052632,0.157895,0.526316,0.0,0.421053,0.105263,0.052632,0.157895,0.526316,0.263158,0.210526,0.263158,0.421053,0.105263,0.105263,0.263158,0.052632,0.263158,1
pos_426,0.210526,0.210526,0.210526,0.315789,0.263158,0.105263,0.157895,0.263158,0.210526,0.263158,0.210526,0.157895,0.157895,0.052632,0.157895,0.315789,0.263158,0.0,0.263158,0.157895,0.157895,1
pos_427,0.153846,0.192308,0.269231,0.269231,0.230769,0.192308,0.269231,0.192308,0.153846,0.230769,0.192308,0.230769,0.346154,0.0,0.0,0.307692,0.115385,0.153846,0.192308,0.307692,0.153846,1
pos_428,0.117647,0.117647,0.294118,0.294118,0.176471,0.235294,0.294118,0.176471,0.176471,0.235294,0.117647,0.294118,0.058824,0.058824,0.176471,0.176471,0.176471,0.176471,0.176471,0.235294,0.058824,1
pos_429,0.266667,0.266667,0.266667,0.3,0.233333,0.166667,0.233333,0.3,0.233333,0.333333,0.2,0.2,0.166667,0.1,0.366667,0.266667,0.233333,0.166667,0.233333,0.1,0.3,1
pos_430,0.277778,0.166667,0.277778,0.222222,0.222222,0.222222,0.222222,0.222222,0.222222,0.111111,0.111111,0.333333,0.111111,0.0,0.111111,0.166667,0.277778,0.166667,0.222222,0.222222,0.222222,1
pos_431,0.428571,0.071429,0.071429,0.142857,0.071429,0.071429,0.071429,0.214286,0.285714,0.142857,0.071429,0.071429,0.142857,0.0,0.285714,0.214286,0.071429,0.214286,0.142857,0.142857,0.357143,1
pos_432,0.157895,0.263158,0.105263,0.105263,0.263158,0.368421,0.105263,0.263158,0.157895,0.052632,0.210526,0.421053,0.210526,0.105263,0.0,0.210526,0.368421,0.105263,0.210526,0.210526,0.210526,1
pos_433,0.526316,0.105263,0.105263,0.578947,0.052632,0.052632,0.105263,0.105263,0.526316,0.105263,0.0,0.105263,0.052632,0.052632,0.157895,0.0,0.105263,0.210526,0.105263,0.105263,0.526316,1
pos_434,0.176471,0.294118,0.117647,0.117647,0.176471,0.235294,0.176471,0.352941,0.117647,0.117647,0.058824,0.352941,0.117647,0.0,0.235294,0.294118,0.176471,0.117647,0.352941,0.235294,0.117647,1
pos_435,0.214286,0.357143,0.214286,0.214286,0.071429,0.285714,0.142857,0.428571,0.142857,0.214286,0.071429,0.285714,0.214286,0.0,0.142857,0.285714,0.142857,0.142857,0.5,0.071429,0.071429,1
pos_436,0.3125,0.3125,0.25,0.5625,0.125,0.125,0.25,0.3125,0.3125,0.4375,0.125,0.125,0.125,0.0,0.125,0.3125,0.125,0.125,0.5625,0.25,0.0625,1
pos_437,0.214286,0.071429,0.571429,0.571429,0.142857,0.071429,0.5,0.071429,0.214286,0.357143,0.071429,0.142857,0.0,0.0,0.142857,0.0,0.214286,0.357143,0.071429,0.571429,0.214286,1
pos_438,0.214286,0.214286,0.285714,0.285714,0.214286,0.357143,0.285714,0.214286,0.214286,0.285714,0.214286,0.357143,0.357143,0.071429,0.071429,0.357143,0.071429,0.214286,0.357143,0.214286,0.071429,1
pos_439,0.315789,0.421053,0.0,0.052632,0.157895,0.315789,0.0,0.421053,0.210526,0.052632,0.157895,0.315789,0.368421,0.0,0.105263,0.315789,0.315789,0.0,0.526316,0.0,0.210526,1
pos_440,0.333333,0.166667,0.333333,0.5,0.25,0.083333,0.333333,0.166667,0.333333,0.5,0.25,0.083333,0.083333,0.083333,0.333333,0.083333,0.416667,0.25,0.333333,0.333333,0.166667,1
pos_441,0.375,0.0,0.0,0.0,0.4375,0.0,0.0,0.0,0.4375,0.0625,0.375,0.0625,0.25,0.125,0.125,0.0,0.5625,0.0,0.25,0.1875,0.125,1
pos_442,0.214286,0.142857,0.214286,0.142857,0.428571,0.142857,0.214286,0.142857,0.357143,0.142857,0.428571,0.142857,0.285714,0.0,0.071429,0.214286,0.142857,0.142857,0.214286,0.285714,0.142857,1
pos_443,0.210526,0.263158,0.315789,0.315789,0.210526,0.210526,0.315789,0.263158,0.210526,0.315789,0.210526,0.210526,0.263158,0.0,0.0,0.210526,0.315789,0.105263,0.263158,0.157895,0.210526,1
pos_444,0.357143,0.214286,0.285714,0.357143,0.142857,0.214286,0.214286,0.285714,0.285714,0.357143,0.142857,0.214286,0.285714,0.0,0.142857,0.285714,0.285714,0.214286,0.428571,0.142857,0.142857,1
pos_445,0.2,0.0,0.4,0.3,0.3,0.1,0.4,0.0,0.2,0.3,0.3,0.1,0.2,0.0,0.0,0.3,0.2,0.3,0.1,0.3,0.1,1
pos_446,0.210526,0.210526,0.263158,0.315789,0.210526,0.105263,0.315789,0.315789,0.105263,0.263158,0.157895,0.157895,0.210526,0.0,0.210526,0.368421,0.157895,0.157895,0.263158,0.105263,0.157895,1
pos_447,0.357143,0.071429,0.357143,0.428571,0.285714,0.071429,0.357143,0.071429,0.357143,0.428571,0.285714,0.071429,0.214286,0.0,0.214286,0.428571,0.0,0.0,0.285714,0.0,0.142857,1
pos_448,0.066667,0.266667,0.466667,0.466667,0.066667,0.266667,0.4,0.333333,0.133333,0.466667,0.066667,0.266667,0.2,0.0,0.133333,0.0,0.333333,0.066667,0.266667,0.2,0.066667,1
pos_449,0.263158,0.315789,0.210526,0.368421,0.105263,0.263158,0.210526,0.315789,0.263158,0.368421,0.105263,0.263158,0.210526,0.052632,0.052632,0.315789,0.157895,0.263158,0.263158,0.157895,0.315789,1
pos_450,0.142857,0.285714,0.142857,0.214286,0.214286,0.214286,0.142857,0.285714,0.142857,0.142857,0.142857,0.285714,0.071429,0.071429,0.071429,0.142857,0.285714,0.142857,0.428571,0.142857,0.0,1
pos_451,0.142857,0.357143,0.357143,0.285714,0.214286,0.214286,0.357143,0.357143,0.142857,0.214286,0.142857,0.285714,0.285714,0.0,0.0,0.214286,0.357143,0.285714,0.428571,0.142857,0.071429,1
pos_452,0.071429,0.142857,0.428571,0.285714,0.214286,0.142857,0.428571,0.142857,0.071429,0.142857,0.214286,0.142857,0.214286,0.0,0.0,0.214286,0.142857,0.214286,0.214286,0.428571,0.0,1
pos_453,0.266667,0.066667,0.2,0.2,0.266667,0.133333,0.333333,0.066667,0.266667,0.266667,0.133333,0.266667,0.0,0.0,0.266667,0.066667,0.066667,0.333333,0.133333,0.133333,0.2,1
pos_454,0.125,0.25,0.25,0.25,0.0,0.375,0.1875,0.3125,0.0625,0.25,0.0,0.375,0.375,0.0,0.0,0.1875,0.25,0.0,0.3125,0.0625,0.0625,1
pos_455,0.105263,0.210526,0.315789,0.368421,0.263158,0.105263,0.263158,0.263158,0.157895,0.315789,0.210526,0.157895,0.105263,0.0,0.210526,0.368421,0.210526,0.105263,0.263158,0.210526,0.052632,1
pos_456,0.26087,0.086957,0.391304,0.565217,0.086957,0.086957,0.391304,0.086957,0.26087,0.565217,0.086957,0.086957,0.086957,0.0,0.173913,0.130435,0.347826,0.130435,0.217391,0.217391,0.130435,1
pos_457,0.315789,0.368421,0.105263,0.263158,0.105263,0.368421,0.052632,0.421053,0.263158,0.157895,0.052632,0.421053,0.210526,0.052632,0.157895,0.105263,0.263158,0.052632,0.421053,0.157895,0.263158,1
pos_458,0.142857,0.142857,0.214286,0.285714,0.071429,0.357143,0.142857,0.214286,0.071429,0.142857,0.071429,0.357143,0.214286,0.071429,0.071429,0.357143,0.285714,0.0,0.142857,0.214286,0.142857,1
pos_459,0.444444,0.055556,0.111111,0.222222,0.333333,0.055556,0.111111,0.055556,0.444444,0.388889,0.277778,0.111111,0.388889,0.0,0.0,0.055556,0.5,0.166667,0.333333,0.055556,0.166667,1
pos_460,0.117647,0.294118,0.235294,0.117647,0.117647,0.235294,0.176471,0.352941,0.058824,0.058824,0.058824,0.294118,0.117647,0.0,0.235294,0.294118,0.117647,0.058824,0.294118,0.235294,0.117647,1
pos_461,0.142857,0.285714,0.214286,0.214286,0.142857,0.285714,0.214286,0.285714,0.142857,0.214286,0.142857,0.285714,0.285714,0.0,0.142857,0.285714,0.071429,0.214286,0.428571,0.285714,0.0,1
pos_462,0.454545,0.272727,0.181818,0.272727,0.363636,0.181818,0.181818,0.272727,0.454545,0.272727,0.363636,0.181818,0.454545,0.090909,0.272727,0.272727,0.272727,0.181818,0.545455,0.090909,0.181818,1
pos_463,0.176471,0.176471,0.176471,0.352941,0.0,0.117647,0.176471,0.176471,0.176471,0.352941,0.0,0.117647,0.0,0.117647,0.352941,0.176471,0.117647,0.235294,0.294118,0.117647,0.058824,1
pos_464,0.285714,0.285714,0.142857,0.071429,0.071429,0.285714,0.071429,0.5,0.071429,0.071429,0.071429,0.285714,0.214286,0.0,0.142857,0.357143,0.214286,0.071429,0.357143,0.071429,0.214286,1
pos_465,0.5,0.0,0.142857,0.214286,0.428571,0.142857,0.142857,0.0,0.5,0.214286,0.214286,0.357143,0.357143,0.071429,0.142857,0.214286,0.428571,0.214286,0.0,0.285714,0.5,1
pos_466,0.210526,0.210526,0.210526,0.473684,0.157895,0.157895,0.210526,0.210526,0.210526,0.368421,0.157895,0.157895,0.210526,0.105263,0.210526,0.105263,0.368421,0.157895,0.315789,0.105263,0.105263,1
pos_467,0.176471,0.176471,0.176471,0.058824,0.294118,0.235294,0.058824,0.294118,0.294118,0.176471,0.294118,0.235294,0.235294,0.0,0.0,0.294118,0.176471,0.176471,0.235294,0.470588,0.117647,1
pos_468,0.470588,0.058824,0.176471,0.176471,0.352941,0.117647,0.117647,0.117647,0.411765,0.352941,0.294118,0.176471,0.470588,0.0,0.058824,0.235294,0.411765,0.117647,0.352941,0.294118,0.176471,1
pos_469,0.285714,0.285714,0.285714,0.214286,0.142857,0.214286,0.142857,0.571429,0.142857,0.214286,0.142857,0.214286,0.071429,0.0,0.071429,0.214286,0.285714,0.357143,0.285714,0.285714,0.285714,1
pos_470,0.315789,0.368421,0.105263,0.421053,0.052632,0.263158,0.105263,0.368421,0.315789,0.421053,0.052632,0.263158,0.157895,0.052632,0.315789,0.263158,0.105263,0.157895,0.578947,0.105263,0.105263,1
pos_471,0.428571,0.142857,0.071429,0.285714,0.357143,0.071429,0.142857,0.214286,0.5,0.285714,0.357143,0.071429,0.285714,0.0,0.142857,0.357143,0.357143,0.142857,0.214286,0.285714,0.357143,1
pos_472,0.2,0.25,0.25,0.4,0.15,0.2,0.25,0.25,0.2,0.4,0.15,0.2,0.2,0.05,0.05,0.3,0.3,0.1,0.25,0.2,0.2,1
pos_473,0.352941,0.294118,0.176471,0.235294,0.176471,0.294118,0.176471,0.411765,0.235294,0.235294,0.176471,0.294118,0.058824,0.058824,0.294118,0.117647,0.117647,0.588235,0.352941,0.117647,0.294118,1
pos_474,0.473684,0.105263,0.105263,0.210526,0.473684,0.105263,0.210526,0.210526,0.473684,0.210526,0.368421,0.210526,0.263158,0.0,0.105263,0.157895,0.210526,0.263158,0.473684,0.157895,0.105263,1
pos_475,0.157895,0.210526,0.263158,0.315789,0.210526,0.052632,0.263158,0.210526,0.157895,0.315789,0.210526,0.052632,0.157895,0.0,0.210526,0.210526,0.263158,0.157895,0.157895,0.210526,0.210526,1
pos_476,0.0,0.45,0.1,0.1,0.0,0.65,0.1,0.45,0.0,0.1,0.0,0.65,0.25,0.05,0.1,0.15,0.2,0.1,0.4,0.05,0.05,1
pos_477,0.285714,0.142857,0.428571,0.357143,0.285714,0.071429,0.428571,0.142857,0.285714,0.357143,0.285714,0.071429,0.214286,0.0,0.214286,0.285714,0.214286,0.285714,0.214286,0.357143,0.214286,1
pos_478,0.157895,0.157895,0.368421,0.421053,0.210526,0.105263,0.368421,0.157895,0.157895,0.421053,0.210526,0.105263,0.105263,0.0,0.105263,0.157895,0.157895,0.368421,0.210526,0.263158,0.105263,1
pos_479,0.176471,0.235294,0.235294,0.294118,0.058824,0.176471,0.235294,0.235294,0.176471,0.294118,0.058824,0.176471,0.117647,0.0,0.294118,0.117647,0.294118,0.352941,0.352941,0.058824,0.058824,1
pos_480,0.235294,0.470588,0.0,0.058824,0.176471,0.294118,0.0,0.470588,0.235294,0.058824,0.176471,0.294118,0.411765,0.058824,0.058824,0.352941,0.235294,0.0,0.647059,0.058824,0.058824,1
pos_481,0.352941,0.176471,0.176471,0.294118,0.176471,0.176471,0.235294,0.352941,0.176471,0.294118,0.176471,0.176471,0.117647,0.0,0.176471,0.235294,0.117647,0.470588,0.235294,0.176471,0.294118,1
pos_482,0.055556,0.166667,0.444444,0.277778,0.277778,0.222222,0.388889,0.277778,0.166667,0.277778,0.277778,0.222222,0.111111,0.0,0.0,0.111111,0.388889,0.166667,0.222222,0.388889,0.0,1
pos_483,0.3,0.2,0.2,0.25,0.35,0.15,0.2,0.2,0.3,0.1,0.3,0.2,0.5,0.0,0.0,0.25,0.25,0.05,0.4,0.1,0.1,1
pos_484,0.157895,0.368421,0.105263,0.263158,0.210526,0.157895,0.105263,0.368421,0.157895,0.210526,0.105263,0.263158,0.263158,0.052632,0.157895,0.315789,0.157895,0.105263,0.473684,0.157895,0.052632,1
pos_485,0.214286,0.214286,0.214286,0.142857,0.428571,0.142857,0.357143,0.214286,0.214286,0.071429,0.357143,0.214286,0.142857,0.142857,0.285714,0.214286,0.357143,0.214286,0.214286,0.214286,0.214286,1
pos_486,0.466667,0.266667,0.0,0.066667,0.133333,0.133333,0.0,0.266667,0.2,0.066667,0.133333,0.133333,0.0,0.0,0.733333,0.133333,0.4,0.133333,0.466667,0.0,0.266667,1
pos_487,0.461538,0.076923,0.076923,0.461538,0.153846,0.384615,0.153846,0.230769,0.307692,0.384615,0.076923,0.461538,0.0,0.153846,0.153846,0.384615,0.153846,0.0,0.076923,0.230769,0.461538,1
pos_488,0.190476,0.095238,0.190476,0.238095,0.142857,0.142857,0.190476,0.095238,0.190476,0.238095,0.142857,0.142857,0.142857,0.047619,0.047619,0.238095,0.238095,0.142857,0.285714,0.190476,0.0,1
pos_489,0.315789,0.157895,0.052632,0.052632,0.368421,0.157895,0.105263,0.157895,0.315789,0.263158,0.263158,0.263158,0.315789,0.052632,0.157895,0.105263,0.263158,0.052632,0.210526,0.210526,0.263158,1
pos_490,0.315789,0.263158,0.157895,0.473684,0.105263,0.105263,0.157895,0.263158,0.315789,0.368421,0.105263,0.105263,0.157895,0.052632,0.368421,0.315789,0.421053,0.052632,0.315789,0.210526,0.263158,1
pos_491,0.2,0.366667,0.1,0.2,0.2,0.333333,0.1,0.433333,0.133333,0.2,0.2,0.333333,0.2,0.066667,0.3,0.133333,0.266667,0.133333,0.4,0.1,0.166667,1
pos_492,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.0,0.0,0.1,0.3,0.2,0.3,0.3,0.1,1
pos_493,0.105263,0.421053,0.315789,0.421053,0.0,0.105263,0.315789,0.421053,0.105263,0.315789,0.0,0.105263,0.210526,0.0,0.0,0.210526,0.315789,0.210526,0.368421,0.368421,0.157895,1
pos_494,0.052632,0.315789,0.157895,0.210526,0.0,0.263158,0.157895,0.315789,0.052632,0.105263,0.0,0.263158,0.210526,0.052632,0.157895,0.157895,0.263158,0.052632,0.315789,0.052632,0.052632,1
pos_495,0.1875,0.25,0.1875,0.125,0.25,0.5,0.0625,0.25,0.1875,0.0625,0.1875,0.5625,0.4375,0.0,0.0,0.3125,0.375,0.125,0.3125,0.125,0.125,1
pos_496,0.214286,0.285714,0.142857,0.142857,0.214286,0.214286,0.285714,0.285714,0.214286,0.071429,0.142857,0.285714,0.214286,0.071429,0.285714,0.214286,0.142857,0.214286,0.357143,0.214286,0.142857,1
pos_497,0.238095,0.238095,0.238095,0.190476,0.095238,0.285714,0.142857,0.333333,0.142857,0.238095,0.095238,0.285714,0.190476,0.095238,0.190476,0.380952,0.285714,0.095238,0.238095,0.238095,0.238095,1
pos_498,0.473684,0.0,0.210526,0.421053,0.210526,0.052632,0.157895,0.052632,0.473684,0.421053,0.210526,0.052632,0.210526,0.0,0.157895,0.052632,0.684211,0.052632,0.263158,0.157895,0.210526,1
pos_499,0.125,0.1875,0.375,0.375,0.125,0.1875,0.3125,0.25,0.1875,0.375,0.125,0.1875,0.0625,0.0,0.125,0.125,0.0625,0.4375,0.0625,0.375,0.25,1
pos_500,0.117647,0.235294,0.411765,0.235294,0.176471,0.411765,0.294118,0.235294,0.117647,0.235294,0.176471,0.411765,0.235294,0.0,0.117647,0.294118,0.058824,0.176471,0.294118,0.470588,0.058824,1
pos_501,0.157895,0.157895,0.263158,0.210526,0.263158,0.157895,0.263158,0.157895,0.157895,0.157895,0.210526,0.210526,0.210526,0.0,0.210526,0.263158,0.315789,0.157895,0.157895,0.263158,0.157895,1
pos_502,0.333333,0.166667,0.25,0.333333,0.25,0.25,0.333333,0.25,0.25,0.333333,0.25,0.25,0.333333,0.0,0.166667,0.583333,0.0,0.0,0.333333,0.166667,0.166667,1
pos_503,0.411765,0.235294,0.058824,0.411765,0.058824,0.117647,0.058824,0.235294,0.411765,0.411765,0.058824,0.117647,0.058824,0.117647,0.470588,0.352941,0.235294,0.117647,0.470588,0.058824,0.176471,1
pos_504,0.105263,0.157895,0.315789,0.421053,0.0,0.052632,0.315789,0.157895,0.105263,0.421053,0.0,0.052632,0.052632,0.0,0.105263,0.157895,0.0,0.421053,0.210526,0.368421,0.052632,1
pos_505,0.263158,0.105263,0.210526,0.210526,0.368421,0.105263,0.210526,0.105263,0.263158,0.263158,0.315789,0.157895,0.315789,0.052632,0.052632,0.052632,0.421053,0.263158,0.315789,0.315789,0.052632,1
pos_506,0.142857,0.214286,0.357143,0.285714,0.357143,0.214286,0.357143,0.214286,0.142857,0.285714,0.357143,0.214286,0.142857,0.0,0.214286,0.214286,0.142857,0.357143,0.285714,0.071429,0.071429,1
pos_507,0.263158,0.052632,0.052632,0.210526,0.0,0.210526,0.052632,0.052632,0.263158,0.210526,0.0,0.210526,0.105263,0.0,0.105263,0.157895,0.263158,0.052632,0.157895,0.157895,0.157895,1
pos_508,0.214286,0.285714,0.214286,0.357143,0.071429,0.071429,0.142857,0.357143,0.142857,0.285714,0.0,0.142857,0.142857,0.0,0.071429,0.357143,0.428571,0.0,0.357143,0.142857,0.142857,1
pos_509,0.142857,0.142857,0.285714,0.428571,0.142857,0.0,0.285714,0.142857,0.142857,0.285714,0.142857,0.0,0.142857,0.0,0.0,0.285714,0.0,0.142857,0.285714,0.142857,0.0,1
pos_510,0.066667,0.066667,0.533333,0.466667,0.066667,0.0,0.6,0.066667,0.066667,0.533333,0.0,0.066667,0.0,0.0,0.0,0.066667,0.2,0.333333,0.133333,0.466667,0.0,1
pos_511,0.117647,0.176471,0.411765,0.352941,0.058824,0.235294,0.352941,0.352941,0.058824,0.294118,0.0,0.294118,0.176471,0.0,0.0,0.411765,0.117647,0.411765,0.176471,0.470588,0.117647,1
pos_512,0.1875,0.0625,0.3125,0.3125,0.1875,0.125,0.25,0.125,0.125,0.3125,0.1875,0.125,0.125,0.0625,0.125,0.375,0.25,0.125,0.125,0.25,0.125,1
