seq_id,PAAC_A,PAAC_C,PAAC_D,PAAC_E,PAAC_F,PAAC_G,PAAC_H,PAAC_I,PAAC_K,PAAC_L,PAAC_M,PAAC_N,PAAC_P,PAAC_Q,PAAC_R,PAAC_S,PAAC_T,PAAC_V,PAAC_W,PAAC_Y,PAAC_T1,PAAC_T2,PAAC_T3,label
pos_667,0.030062,0.0,0.0,0.150309,0.060123,0.030062,0.0,0.0,0.0,0.090185,0.030062,0.060123,0.0,0.030062,0.030062,0.090185,0.060123,0.120247,0.0,0.0,0.087898,0.061722,0.068775,1
pos_668,0.054711,0.0,0.0,0.054711,0.0,0.054711,0.0,0.054711,0.0,0.054711,0.0,0.0,0.109422,0.054711,0.054711,0.218844,0.0,0.109422,0.0,0.0,0.057014,0.071025,0.051295,1
pos_669,0.0,0.052025,0.052025,0.0,0.052025,0.052025,0.0,0.052025,0.156074,0.052025,0.104049,0.0,0.0,0.0,0.0,0.0,0.052025,0.052025,0.0,0.104049,0.071104,0.070863,0.077664,1
pos_670,0.064578,0.0,0.129156,0.0,0.064578,0.0,0.0,0.064578,0.129156,0.064578,0.0,0.064578,0.064578,0.064578,0.0,0.0,0.0,0.064578,0.0,0.0,0.048324,0.087161,0.089577,1
pos_671,0.179474,0.0,0.119649,0.0,0.059825,0.059825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059825,0.0,0.0,0.179474,0.0,0.059825,0.098976,0.101967,0.081162,1
pos_672,0.038077,0.038077,0.0,0.0,0.038077,0.076154,0.038077,0.0,0.0,0.076154,0.0,0.076154,0.0,0.0,0.038077,0.152307,0.038077,0.0,0.038077,0.114231,0.082683,0.074872,0.080908,1
pos_673,0.039962,0.039962,0.079923,0.079923,0.0,0.039962,0.0,0.0,0.079923,0.119885,0.039962,0.079923,0.0,0.039962,0.0,0.0,0.079923,0.079923,0.0,0.0,0.072797,0.06849,0.059479,1
pos_674,0.116066,0.0,0.0,0.0,0.077377,0.116066,0.0,0.038689,0.0,0.0,0.0,0.038689,0.038689,0.077377,0.038689,0.116066,0.038689,0.038689,0.038689,0.0,0.07939,0.078035,0.068803,1
pos_675,0.087517,0.0,0.043759,0.0,0.0,0.087517,0.0,0.0,0.0,0.043759,0.0,0.0,0.087517,0.043759,0.0,0.043759,0.087517,0.043759,0.043759,0.175035,0.055071,0.07101,0.086262,1
pos_676,0.064505,0.0,0.032252,0.0,0.0,0.064505,0.0,0.0,0.322525,0.0,0.0,0.0,0.032252,0.032252,0.096757,0.064505,0.032252,0.032252,0.0,0.0,0.068829,0.080436,0.076677,1
pos_677,0.086488,0.0,0.043244,0.043244,0.086488,0.043244,0.043244,0.0,0.0,0.0,0.0,0.0,0.129731,0.043244,0.0,0.043244,0.129731,0.043244,0.0,0.086488,0.063548,0.049359,0.065462,1
pos_678,0.058908,0.0,0.029454,0.0,0.029454,0.117815,0.0,0.029454,0.058908,0.058908,0.029454,0.0,0.029454,0.029454,0.117815,0.117815,0.029454,0.0,0.0,0.0,0.085436,0.103282,0.074938,1
pos_679,0.0,0.0,0.105523,0.079142,0.079142,0.0,0.026381,0.0,0.0,0.105523,0.052762,0.0,0.052762,0.0,0.052762,0.0,0.052762,0.158285,0.0,0.026381,0.08834,0.073956,0.04628,1
pos_680,0.038918,0.0,0.0,0.116755,0.116755,0.0,0.155674,0.0,0.194592,0.038918,0.038918,0.038918,0.0,0.0,0.0,0.038918,0.0,0.0,0.0,0.0,0.087575,0.07313,0.060926,1
pos_681,0.0,0.03337,0.03337,0.13348,0.03337,0.0,0.0,0.03337,0.0,0.06674,0.0,0.03337,0.0,0.03337,0.13348,0.03337,0.03337,0.06674,0.0,0.03337,0.110905,0.09961,0.088716,1
pos_682,0.048195,0.09639,0.09639,0.048195,0.0,0.09639,0.048195,0.144585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144585,0.144585,0.0,0.0,0.0,0.047145,0.049372,0.035976,1
pos_683,0.0,0.0,0.052243,0.0,0.0,0.0,0.0,0.0,0.15673,0.052243,0.052243,0.0,0.0,0.15673,0.0,0.052243,0.052243,0.052243,0.0,0.15673,0.095116,0.062457,0.058776,1
pos_684,0.058816,0.0,0.0,0.117632,0.0,0.117632,0.0,0.117632,0.0,0.0,0.0,0.117632,0.058816,0.058816,0.0,0.117632,0.0,0.058816,0.0,0.0,0.07689,0.050659,0.049025,1
pos_685,0.041629,0.0,0.041629,0.124888,0.0,0.083259,0.0,0.0,0.0,0.041629,0.0,0.0,0.124888,0.041629,0.083259,0.166518,0.0,0.041629,0.0,0.0,0.085799,0.081779,0.041462,1
pos_686,0.092151,0.030717,0.0,0.030717,0.0,0.030717,0.030717,0.030717,0.030717,0.061434,0.030717,0.0,0.061434,0.030717,0.092151,0.0,0.122867,0.061434,0.030717,0.0,0.069856,0.088786,0.073437,1
pos_687,0.0,0.0,0.0,0.142372,0.0,0.047457,0.0,0.0,0.094915,0.094915,0.0,0.094915,0.047457,0.047457,0.047457,0.047457,0.0,0.047457,0.0,0.047457,0.08475,0.093721,0.06221,1
pos_688,0.039908,0.0,0.0,0.119723,0.0,0.079816,0.0,0.119723,0.079816,0.079816,0.0,0.0,0.079816,0.039908,0.0,0.079816,0.0,0.039908,0.0,0.039908,0.061264,0.083094,0.057486,1
pos_689,0.206964,0.0,0.0,0.0,0.051741,0.206964,0.0,0.0,0.0,0.051741,0.0,0.0,0.0,0.051741,0.0,0.103482,0.0,0.0,0.103482,0.0,0.079844,0.053309,0.090732,1
pos_690,0.0,0.0,0.043834,0.087668,0.087668,0.0,0.0,0.043834,0.0,0.043834,0.043834,0.043834,0.087668,0.0,0.043834,0.043834,0.131502,0.087668,0.0,0.0,0.064056,0.073595,0.073339,1
pos_691,0.195473,0.0,0.0,0.048868,0.0,0.048868,0.048868,0.0,0.0,0.146605,0.0,0.097736,0.0,0.0,0.0,0.048868,0.0,0.146605,0.048868,0.0,0.042772,0.065991,0.060478,1
pos_692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.180254,0.045064,0.135191,0.090127,0.0,0.0,0.090127,0.045064,0.0,0.090127,0.045064,0.0,0.090127,0.064304,0.083357,0.041195,1
pos_693,0.0,0.055037,0.0,0.110075,0.0,0.0,0.0,0.055037,0.0,0.0,0.165112,0.0,0.0,0.110075,0.055037,0.0,0.055037,0.110075,0.0,0.055037,0.059454,0.100403,0.06962,1
pos_694,0.0,0.0,0.093787,0.093787,0.046894,0.046894,0.0,0.0,0.0,0.140681,0.0,0.0,0.046894,0.046894,0.140681,0.0,0.046894,0.0,0.0,0.0,0.111023,0.10087,0.084702,1
pos_695,0.0,0.0,0.052216,0.052216,0.0,0.0,0.0,0.0,0.156647,0.104431,0.0,0.0,0.0,0.104431,0.0,0.104431,0.052216,0.0,0.0,0.156647,0.074907,0.086781,0.055077,1
pos_696,0.040436,0.0,0.080872,0.080872,0.040436,0.0,0.0,0.040436,0.040436,0.0,0.0,0.080872,0.040436,0.0,0.080872,0.040436,0.242615,0.0,0.0,0.0,0.047909,0.061559,0.081815,1
pos_697,0.220888,0.0,0.055222,0.0,0.0,0.055222,0.0,0.055222,0.055222,0.055222,0.0,0.0,0.0,0.0,0.055222,0.110444,0.0,0.055222,0.0,0.055222,0.058934,0.096688,0.071271,1
pos_698,0.090906,0.0,0.045453,0.136358,0.0,0.0,0.0,0.090906,0.045453,0.090906,0.045453,0.0,0.0,0.090906,0.0,0.136358,0.0,0.045453,0.0,0.0,0.060948,0.055028,0.065874,1
pos_699,0.151637,0.0,0.101091,0.050546,0.0,0.101091,0.0,0.0,0.050546,0.0,0.0,0.0,0.151637,0.050546,0.050546,0.050546,0.0,0.050546,0.0,0.0,0.071137,0.078112,0.042022,1
pos_700,0.037896,0.0,0.0,0.075791,0.075791,0.075791,0.037896,0.037896,0.0,0.113687,0.0,0.113687,0.037896,0.0,0.075791,0.037896,0.0,0.037896,0.0,0.0,0.093016,0.080381,0.068689,1
pos_701,0.158167,0.0,0.0,0.052722,0.0,0.0,0.0,0.158167,0.0,0.105445,0.0,0.105445,0.052722,0.0,0.052722,0.0,0.052722,0.052722,0.0,0.0,0.07445,0.08832,0.046392,1
pos_702,0.065433,0.0,0.065433,0.0,0.0,0.032716,0.0,0.0,0.0,0.196298,0.032716,0.032716,0.032716,0.098149,0.065433,0.0,0.065433,0.098149,0.0,0.0,0.067679,0.085948,0.061182,1
pos_703,0.14311,0.0,0.0,0.0,0.0,0.047703,0.0,0.047703,0.0,0.095407,0.0,0.095407,0.047703,0.0,0.095407,0.0,0.095407,0.0,0.0,0.047703,0.099238,0.077652,0.107558,1
pos_704,0.0,0.0,0.0,0.0,0.08619,0.043095,0.043095,0.043095,0.0,0.043095,0.0,0.129285,0.0,0.0,0.08619,0.043095,0.08619,0.043095,0.0,0.129285,0.074958,0.062823,0.086508,1
pos_705,0.098939,0.0,0.049469,0.098939,0.0,0.0,0.0,0.098939,0.049469,0.098939,0.0,0.0,0.049469,0.0,0.049469,0.098939,0.0,0.049469,0.0,0.0,0.106447,0.065695,0.085816,1
pos_706,0.09802,0.0,0.0,0.0,0.0,0.0,0.0,0.09802,0.09802,0.04901,0.0,0.0,0.0,0.0,0.09802,0.04901,0.147031,0.04901,0.0,0.04901,0.09642,0.078426,0.090001,1
pos_707,0.092017,0.0,0.061345,0.0,0.030672,0.092017,0.030672,0.030672,0.153361,0.061345,0.0,0.0,0.0,0.030672,0.0,0.092017,0.030672,0.030672,0.0,0.030672,0.090148,0.095468,0.047578,1
pos_708,0.060576,0.0,0.121152,0.0,0.0,0.0,0.0,0.060576,0.121152,0.060576,0.0,0.060576,0.060576,0.060576,0.060576,0.0,0.0,0.060576,0.0,0.0,0.066859,0.097463,0.108766,1
pos_709,0.038186,0.0,0.0,0.076372,0.038186,0.076372,0.0,0.0,0.076372,0.114558,0.038186,0.038186,0.0,0.038186,0.0,0.076372,0.076372,0.076372,0.0,0.038186,0.050592,0.071165,0.076338,1
pos_710,0.365499,0.0,0.045687,0.0,0.0,0.0,0.0,0.0,0.0,0.045687,0.045687,0.045687,0.045687,0.0,0.0,0.091375,0.091375,0.137062,0.0,0.0,0.03726,0.018218,0.030773,1
pos_711,0.039212,0.039212,0.039212,0.0,0.0,0.0,0.0,0.039212,0.039212,0.039212,0.0,0.117637,0.0,0.0,0.078424,0.117637,0.0,0.078424,0.039212,0.078424,0.073809,0.091105,0.090055,1
pos_712,0.109899,0.0,0.0,0.274747,0.0,0.0,0.0,0.0,0.109899,0.0,0.0,0.164848,0.0,0.054949,0.054949,0.054949,0.0,0.0,0.0,0.0,0.063085,0.060562,0.052112,1
pos_713,0.0,0.040263,0.0,0.080526,0.0,0.0,0.0,0.040263,0.040263,0.080526,0.0,0.080526,0.040263,0.040263,0.0,0.161051,0.080526,0.040263,0.040263,0.040263,0.068378,0.072798,0.053566,1
pos_714,0.083567,0.0,0.0,0.041783,0.041783,0.0,0.041783,0.041783,0.041783,0.12535,0.0,0.083567,0.0,0.167134,0.0,0.0,0.0,0.0,0.0,0.12535,0.063878,0.075381,0.066856,1
pos_715,0.249051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43584,0.186789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059862,0.008233,0.060225,1
pos_716,0.088064,0.0,0.0,0.044032,0.088064,0.0,0.0,0.132096,0.0,0.0,0.0,0.044032,0.044032,0.0,0.176128,0.044032,0.0,0.0,0.0,0.0,0.131095,0.121072,0.087353,1
pos_717,0.040511,0.0,0.020256,0.101278,0.040511,0.101278,0.020256,0.020256,0.040511,0.060767,0.020256,0.020256,0.081022,0.020256,0.020256,0.101278,0.040511,0.020256,0.020256,0.0,0.068197,0.079107,0.062729,1
pos_718,0.263457,0.0,0.0,0.0,0.0,0.04391,0.0,0.0,0.0,0.0,0.0,0.0,0.175638,0.0,0.04391,0.087819,0.131729,0.131729,0.0,0.0,0.03967,0.045082,0.037058,1
pos_719,0.072459,0.024153,0.024153,0.048306,0.024153,0.024153,0.0,0.072459,0.120766,0.024153,0.0,0.072459,0.024153,0.024153,0.048306,0.0,0.024153,0.072459,0.024153,0.0,0.092843,0.08837,0.094192,1
pos_720,0.11671,0.0,0.0,0.0,0.077807,0.038903,0.0,0.077807,0.077807,0.11671,0.0,0.038903,0.0,0.038903,0.038903,0.038903,0.0,0.0,0.038903,0.038903,0.069555,0.084124,0.107159,1
pos_721,0.114026,0.0,0.057013,0.114026,0.17104,0.0,0.0,0.057013,0.114026,0.0,0.0,0.0,0.0,0.0,0.0,0.114026,0.0,0.0,0.0,0.0,0.09753,0.090216,0.071082,1
pos_722,0.105468,0.0,0.0,0.035156,0.035156,0.0,0.0,0.070312,0.140624,0.105468,0.0,0.070312,0.0,0.035156,0.035156,0.035156,0.035156,0.035156,0.0,0.035156,0.094116,0.080852,0.051598,1
pos_723,0.084991,0.042495,0.042495,0.042495,0.0,0.0,0.0,0.042495,0.084991,0.127486,0.0,0.084991,0.042495,0.0,0.042495,0.0,0.0,0.127486,0.0,0.0,0.085862,0.08333,0.065892,1
pos_724,0.0,0.0,0.065649,0.0,0.0,0.0,0.131299,0.328247,0.065649,0.0,0.0,0.196948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061602,0.073117,0.077489,1
pos_725,0.06281,0.0,0.0,0.06281,0.06281,0.12562,0.0,0.0,0.0,0.06281,0.0,0.0,0.0,0.0,0.06281,0.18843,0.12562,0.06281,0.0,0.0,0.054765,0.058707,0.069997,1
pos_726,0.117075,0.0,0.0,0.0,0.0,0.0,0.0,0.058538,0.058538,0.117075,0.0,0.058538,0.0,0.0,0.058538,0.0,0.058538,0.058538,0.058538,0.058538,0.101987,0.11142,0.08414,1
pos_727,0.040472,0.0,0.0,0.0,0.080943,0.040472,0.040472,0.040472,0.080943,0.202358,0.0,0.040472,0.040472,0.080943,0.0,0.0,0.0,0.0,0.040472,0.040472,0.090614,0.04966,0.090768,1
pos_728,0.053633,0.0,0.053633,0.053633,0.0,0.0,0.0,0.053633,0.053633,0.268163,0.0,0.0,0.0,0.0,0.0,0.053633,0.053633,0.107265,0.0,0.053633,0.047276,0.073456,0.07478,1
pos_729,0.034139,0.0,0.034139,0.034139,0.034139,0.102418,0.034139,0.068279,0.0,0.034139,0.0,0.0,0.068279,0.034139,0.102418,0.0,0.0,0.102418,0.0,0.0,0.098645,0.105802,0.112764,1
pos_730,0.059365,0.0,0.0,0.029683,0.0,0.029683,0.0,0.029683,0.059365,0.0,0.0,0.0,0.118731,0.059365,0.237461,0.059365,0.029683,0.0,0.0,0.0,0.095848,0.10074,0.091029,1
pos_731,0.039033,0.0,0.039033,0.1171,0.078067,0.039033,0.0,0.039033,0.0,0.078067,0.0,0.078067,0.1171,0.078067,0.039033,0.0,0.0,0.039033,0.0,0.0,0.066837,0.084819,0.067674,1
pos_732,0.0,0.0,0.106707,0.106707,0.0,0.0,0.0,0.0,0.053353,0.213414,0.0,0.053353,0.0,0.16006,0.0,0.053353,0.0,0.053353,0.0,0.0,0.0694,0.072861,0.057437,1
pos_733,0.0,0.0,0.04131,0.0,0.04131,0.206549,0.0,0.04131,0.04131,0.0,0.0,0.0,0.08262,0.08262,0.08262,0.0,0.0,0.123929,0.0,0.04131,0.065195,0.071121,0.078799,1
pos_734,0.056313,0.0,0.0,0.0,0.056313,0.056313,0.0,0.0,0.0,0.168938,0.0,0.0,0.056313,0.056313,0.0,0.22525,0.056313,0.056313,0.0,0.056313,0.045933,0.053069,0.056309,1
pos_735,0.0,0.104479,0.0,0.0,0.0,0.0,0.052239,0.104479,0.156718,0.0,0.052239,0.0,0.0,0.052239,0.104479,0.052239,0.0,0.052239,0.0,0.0,0.073726,0.081483,0.113438,1
pos_736,0.0,0.120606,0.0,0.0,0.040202,0.040202,0.040202,0.040202,0.080404,0.0,0.0,0.080404,0.040202,0.160808,0.040202,0.080404,0.0,0.040202,0.0,0.0,0.052027,0.070751,0.073184,1
pos_737,0.046873,0.0,0.046873,0.046873,0.140619,0.093746,0.0,0.046873,0.0,0.093746,0.0,0.046873,0.046873,0.0,0.0,0.046873,0.0,0.0,0.046873,0.046873,0.086796,0.090453,0.072784,1
pos_738,0.039692,0.0,0.0,0.119075,0.0,0.079384,0.0,0.0,0.079384,0.119075,0.0,0.0,0.0,0.0,0.0,0.039692,0.158767,0.119075,0.0,0.039692,0.058966,0.072499,0.0747,1
pos_739,0.040207,0.080415,0.040207,0.040207,0.040207,0.080415,0.080415,0.040207,0.0,0.040207,0.040207,0.080415,0.040207,0.040207,0.0,0.0,0.16083,0.0,0.0,0.0,0.04727,0.059704,0.04867,1
pos_740,0.0,0.038463,0.038463,0.11539,0.038463,0.0,0.076927,0.038463,0.0,0.11539,0.0,0.038463,0.0,0.0,0.0,0.038463,0.0,0.11539,0.038463,0.076927,0.069081,0.081851,0.079799,1
pos_741,0.0,0.0,0.099568,0.049784,0.049784,0.099568,0.0,0.0,0.049784,0.099568,0.0,0.099568,0.0,0.0,0.049784,0.049784,0.0,0.049784,0.0,0.049784,0.097996,0.100094,0.055151,1
pos_742,0.046397,0.0,0.046397,0.046397,0.046397,0.0,0.0,0.0,0.0,0.0,0.046397,0.0,0.231984,0.371174,0.0,0.0,0.046397,0.0,0.0,0.0,0.038084,0.041261,0.039117,1
pos_743,0.218337,0.0,0.087335,0.0,0.0,0.0,0.043667,0.043667,0.0,0.131002,0.0,0.0,0.0,0.043667,0.0,0.131002,0.131002,0.043667,0.0,0.0,0.03345,0.047894,0.045307,1
pos_744,0.082942,0.041471,0.041471,0.041471,0.0,0.041471,0.041471,0.041471,0.124413,0.082942,0.0,0.041471,0.0,0.0,0.0,0.041471,0.0,0.041471,0.041471,0.041471,0.059216,0.094814,0.099493,1
pos_745,0.036618,0.0,0.0,0.036618,0.073237,0.21971,0.0,0.0,0.0,0.036618,0.0,0.0,0.036618,0.036618,0.073237,0.073237,0.0,0.0,0.036618,0.036618,0.116092,0.099653,0.088506,1
pos_746,0.30174,0.0,0.0,0.060348,0.060348,0.0,0.0,0.060348,0.060348,0.060348,0.0,0.0,0.0,0.0,0.0,0.0,0.120696,0.060348,0.0,0.0,0.060108,0.086549,0.06882,1
pos_747,0.028651,0.057302,0.0,0.0,0.0,0.028651,0.0,0.085953,0.114604,0.057302,0.0,0.0,0.0,0.085953,0.085953,0.085953,0.028651,0.028651,0.028651,0.0,0.102621,0.075014,0.10609,1
pos_748,0.0,0.068963,0.068963,0.0,0.0,0.0,0.068963,0.0,0.20689,0.068963,0.0,0.0,0.068963,0.0,0.0,0.068963,0.068963,0.068963,0.0,0.068963,0.059619,0.046206,0.066615,1
pos_749,0.035602,0.0,0.0,0.071205,0.035602,0.035602,0.035602,0.071205,0.142409,0.071205,0.0,0.0,0.0,0.0,0.071205,0.035602,0.035602,0.035602,0.0,0.035602,0.087394,0.118845,0.081714,1
pos_750,0.0,0.0,0.0,0.049865,0.0,0.099729,0.049865,0.099729,0.0,0.0,0.049865,0.099729,0.0,0.0,0.0,0.0,0.0,0.099729,0.149594,0.049865,0.072275,0.102701,0.077055,1
pos_751,0.056769,0.0,0.0,0.056769,0.113538,0.056769,0.0,0.113538,0.0,0.056769,0.056769,0.0,0.056769,0.0,0.0,0.170307,0.0,0.056769,0.0,0.056769,0.04094,0.053912,0.053616,1
pos_752,0.082622,0.0,0.041311,0.165243,0.0,0.082622,0.041311,0.041311,0.0,0.123932,0.0,0.0,0.0,0.041311,0.041311,0.041311,0.041311,0.041311,0.0,0.0,0.100173,0.082758,0.032163,1
pos_753,0.0,0.0,0.055583,0.055583,0.277914,0.055583,0.0,0.0,0.0,0.055583,0.0,0.0,0.055583,0.055583,0.0,0.111166,0.055583,0.0,0.0,0.055583,0.05839,0.037618,0.070249,1
pos_754,0.0,0.0,0.068856,0.0,0.0,0.137711,0.0,0.137711,0.068856,0.068856,0.068856,0.068856,0.137711,0.0,0.0,0.068856,0.0,0.0,0.0,0.0,0.055413,0.056478,0.061841,1
pos_755,0.139502,0.0,0.0,0.046501,0.0,0.0,0.0,0.046501,0.093001,0.232504,0.0,0.0,0.0,0.0,0.046501,0.0,0.0,0.139502,0.0,0.0,0.087257,0.097521,0.071211,1
pos_756,0.0,0.0,0.0,0.0,0.049254,0.0,0.049254,0.197018,0.0,0.098509,0.0,0.049254,0.0,0.049254,0.098509,0.049254,0.0,0.0,0.0,0.098509,0.105554,0.072897,0.082731,1
pos_757,0.073685,0.0,0.0,0.073685,0.0,0.0,0.0,0.0,0.221056,0.073685,0.0,0.0,0.073685,0.073685,0.0,0.073685,0.073685,0.073685,0.0,0.0,0.070395,0.061604,0.057464,1
pos_758,0.0,0.0,0.0,0.0,0.045468,0.0,0.045468,0.136403,0.0,0.181871,0.090936,0.090936,0.090936,0.0,0.045468,0.045468,0.0,0.0,0.0,0.045468,0.052367,0.068755,0.060458,1
pos_759,0.088025,0.0,0.044013,0.132038,0.0,0.132038,0.176051,0.0,0.0,0.044013,0.0,0.0,0.132038,0.0,0.0,0.044013,0.088025,0.0,0.0,0.0,0.035515,0.039601,0.044631,1
pos_760,0.051423,0.051423,0.051423,0.0,0.051423,0.0,0.0,0.051423,0.0,0.102846,0.051423,0.051423,0.102846,0.0,0.051423,0.051423,0.0,0.051423,0.0,0.051423,0.094613,0.066678,0.067362,1
pos_761,0.069351,0.0,0.104027,0.052014,0.034676,0.069351,0.0,0.052014,0.052014,0.052014,0.0,0.017338,0.034676,0.017338,0.052014,0.069351,0.069351,0.017338,0.0,0.0,0.078952,0.082074,0.076108,1
pos_762,0.0,0.074577,0.037289,0.037289,0.0,0.0,0.0,0.0,0.037289,0.149155,0.0,0.037289,0.0,0.0,0.111866,0.111866,0.037289,0.037289,0.037289,0.037289,0.092031,0.061112,0.101082,1
pos_763,0.0,0.0,0.072041,0.0,0.0,0.072041,0.072041,0.0,0.0,0.144082,0.0,0.0,0.0,0.0,0.0,0.072041,0.216122,0.216122,0.0,0.0,0.048861,0.042193,0.044457,1
pos_764,0.09844,0.0,0.0,0.09844,0.04922,0.0,0.0,0.09844,0.04922,0.14766,0.0,0.09844,0.0,0.09844,0.0,0.0,0.0,0.04922,0.0,0.0,0.067399,0.085714,0.059366,1
pos_765,0.098091,0.0,0.0,0.049045,0.0,0.0,0.0,0.196182,0.098091,0.098091,0.0,0.0,0.0,0.0,0.098091,0.049045,0.0,0.0,0.0,0.049045,0.074265,0.094804,0.095249,1
pos_766,0.0,0.0,0.051198,0.0,0.0,0.051198,0.0,0.051198,0.051198,0.102396,0.051198,0.0,0.0,0.0,0.051198,0.204792,0.102396,0.102396,0.0,0.0,0.06915,0.067059,0.044622,1
pos_767,0.080308,0.0,0.080308,0.040154,0.080308,0.040154,0.0,0.0,0.0,0.20077,0.0,0.080308,0.0,0.0,0.0,0.040154,0.040154,0.080308,0.0,0.040154,0.066155,0.060724,0.070041,1
pos_768,0.107168,0.0,0.0,0.321503,0.0,0.0,0.053584,0.0,0.0,0.0,0.0,0.0,0.053584,0.0,0.0,0.0,0.107168,0.160752,0.0,0.0,0.043821,0.079814,0.072608,1
pos_769,0.0,0.0,0.0,0.071949,0.0,0.035974,0.0,0.143897,0.0,0.143897,0.0,0.035974,0.071949,0.035974,0.035974,0.035974,0.035974,0.107923,0.0,0.071949,0.051512,0.06726,0.053818,1
pos_770,0.0,0.0,0.075777,0.037889,0.075777,0.0,0.037889,0.037889,0.075777,0.0,0.0,0.037889,0.037889,0.0,0.037889,0.075777,0.037889,0.113666,0.0,0.075777,0.082757,0.094108,0.06536,1
pos_771,0.0,0.19937,0.066457,0.066457,0.132913,0.066457,0.0,0.0,0.066457,0.0,0.0,0.0,0.0,0.0,0.0,0.132913,0.0,0.0,0.0,0.066457,0.063251,0.071218,0.068053,1
pos_772,0.038287,0.038287,0.038287,0.11486,0.0,0.0,0.038287,0.076573,0.076573,0.038287,0.076573,0.038287,0.038287,0.0,0.038287,0.0,0.0,0.038287,0.038287,0.038287,0.052403,0.090075,0.09179,1
pos_773,0.049019,0.0,0.049019,0.049019,0.0,0.0,0.049019,0.049019,0.049019,0.049019,0.098038,0.098038,0.0,0.0,0.098038,0.0,0.0,0.098038,0.0,0.0,0.086731,0.081869,0.096115,1
pos_774,0.182317,0.0,0.0,0.0,0.060772,0.0,0.0,0.0,0.0,0.121545,0.060772,0.0,0.060772,0.0,0.0,0.121545,0.24309,0.060772,0.0,0.0,0.029453,0.030213,0.028747,1
pos_775,0.050982,0.0,0.050982,0.203928,0.0,0.0,0.0,0.0,0.101964,0.101964,0.0,0.0,0.0,0.0,0.101964,0.0,0.0,0.101964,0.0,0.0,0.13489,0.079384,0.071978,1
pos_776,0.067271,0.0,0.0,0.067271,0.067271,0.134541,0.0,0.067271,0.0,0.134541,0.0,0.067271,0.0,0.0,0.0,0.067271,0.067271,0.067271,0.0,0.0,0.03476,0.076245,0.081746,1
pos_777,0.070057,0.0,0.0,0.070057,0.0,0.0,0.0,0.070057,0.0,0.070057,0.0,0.0,0.140115,0.0,0.0,0.0,0.070057,0.210172,0.0,0.140115,0.04813,0.058518,0.052663,1
pos_778,0.061413,0.040942,0.0,0.040942,0.020471,0.020471,0.020471,0.061413,0.020471,0.020471,0.0,0.081884,0.061413,0.081884,0.102355,0.040942,0.020471,0.020471,0.0,0.040942,0.07732,0.085198,0.080057,1
pos_779,0.0,0.033392,0.0,0.066785,0.0,0.033392,0.0,0.033392,0.033392,0.100177,0.066785,0.033392,0.0,0.066785,0.100177,0.166962,0.0,0.033392,0.0,0.0,0.0657,0.083592,0.082683,1
pos_780,0.273823,0.0,0.024893,0.074679,0.024893,0.049786,0.0,0.049786,0.074679,0.024893,0.0,0.024893,0.024893,0.024893,0.0,0.024893,0.049786,0.074679,0.0,0.0,0.05905,0.059692,0.059789,1
pos_781,0.050218,0.0,0.050218,0.050218,0.0,0.0,0.0,0.100436,0.150654,0.100436,0.0,0.050218,0.050218,0.0,0.0,0.0,0.0,0.150654,0.0,0.0,0.08245,0.071077,0.093204,1
pos_782,0.316346,0.0,0.0,0.105449,0.052724,0.0,0.052724,0.052724,0.105449,0.052724,0.0,0.0,0.0,0.0,0.0,0.0,0.052724,0.0,0.0,0.0,0.070854,0.078412,0.059868,1
pos_783,0.07409,0.0,0.037045,0.0,0.037045,0.111136,0.0,0.037045,0.07409,0.0,0.07409,0.0,0.037045,0.037045,0.037045,0.0,0.037045,0.037045,0.0,0.111136,0.095403,0.087508,0.076184,1
pos_784,0.0,0.0,0.038417,0.0,0.0,0.076834,0.0,0.038417,0.0,0.076834,0.0,0.0,0.076834,0.0,0.192085,0.115251,0.0,0.076834,0.0,0.0,0.083542,0.082553,0.142399,1
pos_785,0.115804,0.0,0.0,0.077202,0.0,0.0,0.0,0.038601,0.038601,0.077202,0.0,0.038601,0.038601,0.077202,0.038601,0.0,0.0,0.154405,0.0,0.077202,0.08611,0.079585,0.062281,1
pos_786,0.0,0.0,0.03567,0.03567,0.0,0.0,0.071339,0.03567,0.107009,0.03567,0.071339,0.0,0.0,0.03567,0.107009,0.0,0.03567,0.107009,0.0,0.03567,0.11388,0.075628,0.097101,1
pos_787,0.04032,0.0,0.04032,0.04032,0.0,0.12096,0.0,0.04032,0.0,0.04032,0.0,0.08064,0.04032,0.04032,0.04032,0.12096,0.08064,0.08064,0.0,0.0,0.074545,0.051685,0.067371,1
pos_788,0.0,0.0,0.0,0.0,0.222262,0.111131,0.055565,0.0,0.0,0.0,0.0,0.0,0.111131,0.0,0.0,0.277827,0.055565,0.0,0.0,0.0,0.053797,0.05595,0.056772,1
